"subarea","time","variable","j0","a1","a2","a3","a4","a5","a6","a7"
3,36,6,0.000597935194181276,0,0.0703896852875492,0.106076295568807,-0.00332451277134257,0.956631864307305,-0.0260310659578996,0
3,36,7,0.00723127136459782,0,0,0,0,0,0.819306920645111,0.244886126534151
3,37,1,-0.0739009430730341,-0.0276699957490645,0.287180714073589,0.288193407029552,0,0,0,0
3,37,2,-0.0025462756384516,0.896192647124872,0.211756906982823,0.102044776714618,0,0,0,0
3,37,3,-0.0328744517971964,0,0.986819279245564,0.0285014786280342,0,0,0,0
3,37,4,0.00243782944259598,0,0,0.923714276716601,0.072591507858723,0,0,0
3,37,5,-0.000430513738228864,0,0,0,0.802055852250589,0.126472721619555,0,0
3,37,6,0.00211778612464768,0,0,0,0,0.990311696145189,0.0323469821612801,0
3,37,7,0.000302701843526154,0,0,0,0,0,0.729846546659411,0.299448383815105
3,38,1,-0.0434801035598902,-0.0497479396601236,0.241683176263028,0.281402299928058,0,0,0,0
3,38,2,-0.00182838454079453,0.91689735831556,0.232805026450818,0,0,0,0,0.062280444656885
3,38,3,-0.0417396435470206,0,0.982189085538032,0.0514081431772127,0,0,0,0
3,38,4,0.000756395486816289,0,0,0.995397448811052,0.0177020875831844,0,0,0
3,38,5,-0.000237146246415998,0,0,0,0.644071015823618,0.260233104927103,0,0
3,38,6,-0.00254341304016259,0,0,0,0,0.946707577315994,0.0206348923750785,0
3,38,7,-0.00921301776958454,0,0,0,0,0,0.750906012845388,0.301171482085752
3,39,1,-0.0426325146895117,-0.0545987443121928,0.246941722423869,0.293039899221272,0,0,0,0
3,39,2,-0.00267211644487466,0.834526500225749,0.0455601734845364,0.0585942183924867,0,0.178581022987629,0,0.00726782010543834
3,39,3,-0.0425215956244483,0,0.967253937225511,0.0468801647393706,0,0,0,0
3,39,4,0.00402834500599833,0,0,0.969765707137813,0.0841907455095954,0,0,0
3,39,5,-0.00144985136323346,0,0,0,0.909098368208345,-0.0269978516975263,0,0
3,39,6,0.000974132176277662,0,-0.0689822535409102,0,0.0592237377563705,0.9811111762971,0.0271167819887619,0
3,39,7,-0.0073415006809823,0,0,0,0,0,0.773245832988114,0.313228066421963
3,40,1,-0.0157970111474671,-0.0731037787518149,0.233982361633815,0.334282135932786,0,0,0,0
3,40,2,-0.0033943182795553,0.433955194401001,0.41304797975739,0,0,0,0,0
3,40,3,-0.0368724192354076,0,0.988863010185208,0.0184350076610161,0,0,0.00898328439714016,0
3,40,4,0.000449647789503366,0,0,0.840073517570466,0.0756501339648979,0,0.0240985730812248,0
3,40,5,-0.00268469270354645,0,0,0,0.687100216523021,0.098122011123134,0,0
3,40,6,0.0054159486751918,0,-0.0159025519029874,0,0,1.0081602267397,0.0589351059804077,0
3,40,7,-0.00584186044956733,0,0,0,0,0,0.77002679445782,0.320426416193269
3,41,1,-0.00885931309424963,-0.102944987556114,0.238584156224374,0.292168518753566,0,0,0,0
3,41,2,-0.00344935247738827,0.767902501581462,0.213749555915665,0,0,0,0,0
3,41,3,-0.0452133675073034,0,0.964342708993111,0.0404658573204933,0,0,0,0
3,41,4,0.000289320776269919,0,0,1.02615578109753,-0.0157665509576554,0,0,0
3,41,5,0.00498967429261147,-0.197183704324257,-0.219354939295054,0.339541073292438,0.945200826421564,0.598779793630661,0,0
3,41,6,0.000317083910673296,0.0535186498168295,-0.0614770277983608,0,0,0.973131294023786,0.0656978172095718,0
3,41,7,-0.00727837297074668,0,0,0,0,0,0.770230068544623,0.314760792732342
